"","peak_id","f_h_ratio","pvalue","p_adj_BH"
"1546",5918,0.977382376238325,0.790132341585324,0.952000977819518
"1547",5921,0.950788562580084,0.585028682619469,0.896727927192228
"1548",5922,0.957083588075956,0.643407185996697,0.912803654841101
"1549",5924,0.992993035743202,0.895512943316705,0.985472013887305
"1550",5928,0.951465138454628,0.603562567999177,0.903846179790178
"1551",5930,0.968191873325931,0.710646897381301,0.92466074603127
"1552",5932,0.954842892239758,0.608028538745591,0.903846179790178
"1553",5934,0.87643620597191,0.210118134270123,0.872294512329286
"1554",5936,0.97226482775603,0.750540980181669,0.942351378429095
"1555",5940,0.952551613195081,0.458396341913816,0.883487393517601
"1556",5959,0.966925667770794,0.711121715767811,0.92466074603127
"1557",5966,1.03519277077436,0.710342174343468,0.92466074603127
"1558",5967,1.03048124347618,0.76129695203335,0.942714091811601
"1559",5968,1.03957633493106,0.698622063373127,0.923541822815508
"1560",5970,1.06309496996722,0.703640282981059,0.923927387645988
"1561",5979,1.10233428278679,0.456537976215683,0.882487742359328
"1562",5980,1.08731345563811,0.54855889242964,0.89417296087885
"1563",5984,0.942864076986109,0.480035022700554,0.888655968132355
"1564",5985,1.1118381002486,0.425092076781169,0.882487742359328
"1565",5987,0.939438277691164,0.440047538133843,0.882487742359328
"1566",6002,0.966238570006884,0.575062860834363,0.896727927192228
"1567",6004,1.09550380106715,0.197304347909325,0.869361965186374
"1568",6005,1.09102858141259,0.221940122247833,0.882487742359328
"1569",6025,0.981343515765925,0.780079341334969,0.95074374299468
"1570",6026,1.1064212554524,0.314176444488627,0.882487742359328
"1571",6027,1.10171245071341,0.357045289282484,0.882487742359328
"1572",6033,0.97000681426074,0.617894823875734,0.909181185640176
"1573",6034,0.963047009397652,0.535117349710285,0.89417296087885
"1574",6037,0.963861948526769,0.552069515001349,0.89417296087885
"1575",6057,1.20326563814148,0.118939865316189,0.837857369479801
"1576",6061,0.948323761595038,0.405765880430154,0.882487742359328
"1577",6065,0.973330482362562,0.640148916274983,0.912803654841101
"1578",6066,0.959650530180836,0.506881685313077,0.89417296087885
"1579",6068,0.945311956714505,0.409898277544824,0.882487742359328
"1580",6069,0.89362509436779,0.507084193973289,0.89417296087885
"1581",6075,0.971240893834815,0.641652575579743,0.912803654841101
"1582",6078,1.09069219276421,0.407594282877156,0.882487742359328
"1583",6085,0.998169474464732,0.984049107770631,0.994344621237225
