"","Name","term","estimate","std.error","statistic","p.value","p_adj_BH"
"97","5,6-Dihydroxyprostaglandin F1a","Timepoint",0.027255350766917,0.00914788968863329,2.97941401728785,0.00315286101128326,0.00830038919297021
"98","LysoPG(18:0)","Timepoint",0.098506453923674,0.033117841365147,2.97442254274886,0.00320291828336686,0.00834699916271364
"99","lysoPE(16:0)","Timepoint",0.0826929648133834,0.0278814512834741,2.96587734880204,0.00329030786364717,0.0084889942882097
"100","Glucose 1-phosphate","Timepoint",0.0482573902128337,0.0164374107163644,2.93582675796929,0.00361525766872361,0.00882145044948067
"101","Fructose 6-phosphate","Timepoint",0.0482053267678532,0.0164241625507482,2.93502494382322,0.00362431685133702,0.00882145044948067
"102","Mannose 6-phosphate","Timepoint",0.0482053267678532,0.0164241625507482,2.93502494382322,0.00362431685133702,0.00882145044948067
"103","Galactose 1-phosphate","Timepoint",0.0482053267678532,0.0164241625507482,2.93502494382322,0.00362431685133702,0.00882145044948067
"104","Glucose 6-phosphate","Timepoint",0.0482053267678532,0.0164241625507482,2.93502494382322,0.00362431685133702,0.00882145044948067
"105","hexose-phosphate","Timepoint",0.0482053267678532,0.0164241625507482,2.93502494382322,0.00362431685133702,0.00882145044948067
"106","C20:1","Timepoint",-0.0245082458611163,0.00838616244557166,-2.92246257095317,0.00376898824054646,0.00908784080430829
"107","C21:3","Timepoint",-0.059881721960216,0.0205657816647237,-2.9117163128757,0.00389691255849675,0.00930929111196446
"108","Corchoionol C 9-glucoside","Timepoint",0.0441604786212283,0.0151968317140426,2.90590035161223,0.00396778859039823,0.00939164638828204
"109","LysoPE(20:3)","Timepoint",-0.0325784080021835,0.0115935208324156,-2.81005300055993,0.00531848253014159,0.0124742590252412
"110","L-Aspartic acid","Timepoint",0.04124598716967,0.0147287237598671,2.80037753726207,0.00547579321313065,0.0127275193602496
"111","Stearic acid","Timepoint",0.0147330570699145,0.00539664423091889,2.73004045467824,0.00675233364305463,0.0155544828563223
"112","C24:3","Timepoint",0.0429150047562547,0.0159270189808171,2.69447815739673,0.00749518765708148,0.0171129063320975
"113","Myristoleic acid C14:1","Timepoint",-0.0221792637600514,0.00843555221954433,-2.62926044232934,0.00905138435204138,0.0201315272657472
"114","Hydrocinnamic acid","Timepoint",0.0275059423479686,0.0104571585995682,2.63034571830099,0.00902327623908715,0.0201315272657472
"115","2-Phenylpropionate","Timepoint",0.0275059423479686,0.0104571585995682,2.63034571830099,0.00902327623908715,0.0201315272657472
"116","12-Hydroxystearic acid","Timepoint",-0.0143473897324526,0.00548620240029276,-2.61517689024505,0.00942333738222616,0.0207796670479859
"117","Pyrocatechol sulfate","Timepoint",-0.0765975822809725,0.0294414083132148,-2.6016955937054,0.00979216836112454,0.0212300793039507
"118","C21:1","Timepoint",-0.0184636572130117,0.00709521106836004,-2.60227032502915,0.00977618419797774,0.0212300793039507
"119","LysoPE(18:3)","Timepoint",0.0283021843632728,0.0109191050925042,2.59198754142424,0.0100657261615367,0.021641311247304
"120","PE(P-18:0/20:4)","Timepoint",-0.0452344352899262,0.017834329202415,-2.53636875132937,0.0117689892341549,0.0250942084496857
"121","Indoxyl sulfate","Timepoint",0.0441670924327484,0.0174920641677742,2.52497887093953,0.0121479692317182,0.02548110619336
"122","PG(20:4/18:1)","Timepoint",0.0586524147949049,0.0232206500405382,2.52587307816579,0.0121178272629988,0.02548110619336
"123","4-Acetamidobutanoic acid","Timepoint",0.0471734025686895,0.019161161245256,2.46192816629884,0.0144491883366216,0.0300636337971644
"124","N-Butyrylglycine","Timepoint",0.0470786723074419,0.0191604562529387,2.45707470041176,0.0146414052448609,0.0302198604253928
"125","1H-Indole-3-acetamide","Timepoint",0.0297589028834739,0.0121376884233906,2.45177680011338,0.0148538080347524,0.0304149402616359
"126","Hyodeoxycholic acid","Timepoint",0.0503557044445799,0.0206085075316208,2.44344256212228,0.0151934714740069,0.0308012370301359
"127","Chenodeoxycholic acid","Timepoint",0.0503339696198102,0.0206175561224343,2.44131599889479,0.0152812338754162,0.0308012370301359
"128","Heptadecanoic acid","Timepoint",0.0157884181899704,0.00657298132520536,2.40201780726603,0.016985817728471,0.0339716354569421
"129","Propenoyl carnitine C3:1","Timepoint",0.041925710078191,0.0175219557593652,2.39275287838701,0.01741134414219,0.0345548214514231
"130","Hydroxytyrosol 4'-sulfate","Timepoint",0.0445863471964598,0.0187996786638142,2.37165474973144,0.0184155970593047,0.036268885811455
"131","Homocarnosine","Timepoint",-0.0233512463427298,0.0098754306053629,-2.36458006499977,0.0187635797787036,0.0366742695674661
"132","L-Glutamic acid","Timepoint",0.0323784568728899,0.0137266313639001,2.35880574151954,0.0190518753316496,0.0369577731997414
"133","Anserine","Timepoint",-0.023340023161116,0.00992190166740145,-2.35237396453948,0.0193775738510088,0.037309060101196
"134","LysoPC(14:1)","Timepoint",0.0285540472367294,0.0123581963313088,2.31053516801553,0.0216181426133592,0.0413146725499753
"135","PE(P-38:5)","Timepoint",-0.0405155042974813,0.0175862617499627,-2.30381560751917,0.0219983762440516,0.0417322137570978
"136","Oleamide","Timepoint",0.0267867901873788,0.0117804411699255,2.27383591166035,0.0237669649208925,0.0447582259094181
