"","peak_id","term","estimate","std.error","statistic","p.value","p_adj_BH"
"148",1157,"Timepoint",0.061349363411266,0.0110987850088166,5.52757471764083,7.69666815266278e-08,9.77164828300903e-07
"149",5148,"Timepoint",0.116806392906398,0.0212141132874046,5.50607000744875,8.59006161114284e-08,1.08327018572734e-06
"150",4163,"Timepoint",0.135545658913689,0.0247782835701741,5.47034093502937,1.03022569110867e-07,1.29052938239546e-06
"151",4147,"Timepoint",0.130312527347448,0.0238319966609732,5.46796515630789,1.0427199093802e-07,1.29753027134133e-06
"152",309,"Timepoint",0.0400863785430132,0.0073428945856002,5.45920659430746,1.09006788475748e-07,1.34752470753902e-06
"153",1715,"Timepoint",0.044528396447164,0.00816773823789802,5.4517413695451,1.13207043572916e-07,1.3903008815262e-06
"154",783,"Timepoint",0.0497933459510699,0.00916301793575676,5.4341644096059,1.23728111568418e-07,1.50964364699388e-06
"155",3245,"Timepoint",0.122745090626569,0.0226049531357449,5.43000863082852,1.2635137476873e-07,1.5241845423868e-06
"156",5589,"Timepoint",0.0717329329001709,0.0132111913917074,5.42970961310858,1.26542197239138e-07,1.5241845423868e-06
"157",441,"Timepoint",0.0415191047267937,0.00767826769026106,5.40735311683071,1.41631937537574e-07,1.69507267919172e-06
"158",3510,"Timepoint",-0.0599042779403277,0.0110897514625314,-5.40176920490277,1.456658636971e-07,1.73231745498007e-06
"159",3227,"Timepoint",-0.12680409032625,0.0235137310063869,-5.39276775309741,1.52405041411012e-07,1.80106335101441e-06
"160",956,"Timepoint",0.0614770842232626,0.0114155249312686,5.38539266423647,1.58151708270345e-07,1.85729412399986e-06
"161",1415,"Timepoint",0.0529480278436333,0.0098480989784239,5.37647194241615,1.65384703300899e-07,1.93017302796515e-06
"162",2161,"Timepoint",-0.046313766122298,0.00863092813190194,-5.36602384060081,1.74265542749993e-07,2.02126515325454e-06
"163",7028,"Timepoint",0.0779204357041089,0.0145396477971625,5.35916940981992,1.80341822305393e-07,2.0662334397063e-06
